Probe	Region	Methylation
Aph1c	Promoter	0.8106452
Api5	Gene_body	63.073105
Api5	Promoter	0.57251906
Apip	Gene_body	70.64704
Apip	Promoter	4.5942025
Apitd1	Gene_body	63.84989
Apitd1	Promoter	0.6027825
Aplf	Gene_body	76.82837
Aplf	Promoter	4.4513245
Apln	Gene_body	4.845921
Apln	Promoter	0.598431
Aplnr	Gene_body	1.1142838
Aplnr	Promoter	14.920635
Aplp1	Gene_body	1.6862156
Aplp1	Promoter	2.4623275
Aplp2	Gene_body	70.94539
Aplp2	Promoter	0.4403794
Apoa1	Gene_body	1.8184936
Apoa1	Promoter	1.4444444
Apoa1bp	Gene_body	26.741484
Apoa1bp	Promoter	8.2738495
Apoa2	Gene_body	42.39485
Apoa2	Promoter	28.363964
Apoa4	Gene_body	2.5607388
Apoa4	Promoter	0.7407408
Apoa5	Gene_body	5.0968676
Apoa5	Promoter	1.8002323
Apob	Gene_body	97.17965
Apob	Promoter	95.44712
Apobec1	Gene_body	2.4194396
Apobec1	Promoter	2.1568627
Apobec2	Gene_body	78.20614
Apobec2	Promoter	2.9383523
Apobec3	Gene_body	2.5882497
Apobec3	Promoter	0.51033473
Apobec4	Gene_body	16.30248
Apobec4	Promoter	3.0578866
Apobr	Gene_body	1.281727
Apobr	Promoter	1.0733182
Apoc1	Gene_body	2.660223
Apoc1	Promoter	1.8315018
Apoc2	Gene_body	1.6014532
Apoc2	Promoter	3.5093954
Apoc3	Gene_body	3.4640498
Apoc3	Promoter	3.2692308
Apoc4	Gene_body	1.5713527
Apoc4	Promoter	3.5093954
Apod	Gene_body	63.435234
Apod	Promoter	81.39714
Apoe	Gene_body	3.3598256
Apoe	Promoter	23.758001
Apof	Gene_body	66.85057
Apof	Promoter	90.326035
Apoh	Gene_body	9.022637
Apoh	Promoter	13.250741
Apol10a	Gene_body	5.2559953
Apol10a	Promoter	6.167692
Apol10b	Gene_body	11.187539
Apol10b	Promoter	4.837454
Apol11a	Gene_body	5.0365744
Apol11a	Promoter	12.735144
Apol11b	Gene_body	6.8143377
Apol11b	Promoter	6.395174
Apol6	Gene_body	55.782
Apol6	Promoter	75.98794
Apol7a	Gene_body	3.789227
Apol7a	Promoter	3.7188551
Apol7b	Gene_body	6.2099423
Apol7b	Promoter	5.4666667
Apol7c	Gene_body	2.1002653
Apol7c	Promoter	3.3333335
Apol7d	Gene_body	3.544056
Apol7d	Promoter	1.2301588
Apol7e	Gene_body	5.244023
Apol7e	Promoter	3.0313053
Apol8	Gene_body	12.142059
Apol8	Promoter	23.253971
Apol9a	Gene_body	2.8784673
Apol9a	Promoter	6.037879
Apol9b	Gene_body	2.758432
Apol9b	Promoter	0.9722223
Apold1	Gene_body	2.7639341
Apold1	Promoter	1.7454728
Apom	Gene_body	2.8522189
Apom	Promoter	5.572026
Apon	Gene_body	10.522303
Apon	Promoter	67.541214
Apoo	Gene_body	88.820114
Apoo	Promoter	0.27242312
Apool	Gene_body	69.20409
Apool	Promoter	2.33631
Apoo-ps	Gene_body	3.75
Apoo-ps	Promoter	8.785294
App	Gene_body	3.8305013
App	Promoter	1.5713426
Appbp2	Gene_body	76.202515
Appbp2	Promoter	1.6296079
Appl1	Gene_body	45.032543
Appl1	Promoter	2.9224272
Appl2	Gene_body	34.21454
Appl2	Promoter	0.9995508
Aprt	Gene_body	33.35458
Aprt	Promoter	48.962944
Aptx	Gene_body	75.77756
Aptx	Promoter	3.4769971
Aqp1	Gene_body	8.5802
Aqp1	Promoter	0.96460223
Aqp11	Gene_body	31.39312
Aqp11	Promoter	1.0526316
Aqp12	Gene_body	9.196483
Aqp12	Promoter	7.9279785
Aqp2	Gene_body	1.6654259
Aqp2	Promoter	3.5796459
Aqp3	Gene_body	4.08774
Aqp3	Promoter	0.6545952
Aqp4	Gene_body	3.8807282
Aqp4	Promoter	2.182964
Aqp5	Gene_body	1.3641914
Aqp5	Promoter	1.1537848
Aqp6	Gene_body	1.7455095
Aqp6	Promoter	2.2187223
Aqp7	Gene_body	6.622351
Aqp7	Promoter	5.7760143
Aqp8	Gene_body	5.4853997
Aqp8	Promoter	2.7687783
Aqp9	Gene_body	49.74934
Aqp9	Promoter	2.3172803
Aqr	Gene_body	95.94173
Aqr	Promoter	6.285714
Ar	Gene_body	14.322932
Ar	Promoter	1.5222597
Araf	Gene_body	25.131044
Araf	Promoter	-1
Arap1	Gene_body	19.651651
Arap1	Promoter	2.086386
Arap2	Gene_body	85.04686
Arap2	Promoter	0.6012842
Arap3	Gene_body	4.2338386
Arap3	Promoter	1.6604824
Arc	Gene_body	1.2312431
Arc	Promoter	1.2460319
Arcn1	Gene_body	63.260624
Arcn1	Promoter	0.2816628
Areg	Gene_body	4.5017853
Areg	Promoter	1.0221372
Arf1	Gene_body	43.981934
Arf1	Promoter	6.381952
Arf2	Gene_body	69.979744
Arf2	Promoter	4.7120385
Arf3	Gene_body	71.61922
Arf3	Promoter	1.0052171
Arf4	Gene_body	52.491077
Arf4	Promoter	6.5229235
Arf5	Gene_body	43.831856
Arf5	Promoter	17.854282
Arf6	Gene_body	30.662827
Arf6	Promoter	1.3230045
Arfgap1	Gene_body	78.578636
Arfgap1	Promoter	1.5581036
Arfgap2	Gene_body	51.990543
Arfgap2	Promoter	53.47008
Arfgap3	Gene_body	89.813324
Arfgap3	Promoter	63.38161
Arfgef1	Gene_body	86.27151
Arfgef1	Promoter	1.1076665
Arfgef2	Gene_body	85.55292
Arfgef2	Promoter	2.0474224
Arfip1	Gene_body	33.129307
Arfip1	Promoter	6.9342484
Arfip2	Gene_body	27.481121
Arfip2	Promoter	13.417284
Arfrp1	Gene_body	49.674835
Arfrp1	Promoter	0.33083165
Arg1	Gene_body	55.67776
Arg1	Promoter	3.6689978
Arg2	Gene_body	73.37973
Arg2	Promoter	0.80981696
Arglu1	Gene_body	41.781017
Arglu1	Promoter	2.6003087
Arhgap1	Gene_body	82.8005
Arhgap1	Promoter	10.5093155
Arhgap10	Gene_body	88.15816
Arhgap10	Promoter	1.1787628
Arhgap11a	Gene_body	61.727654
Arhgap11a	Promoter	0.35183296
Arhgap12	Gene_body	80.14559
Arhgap12	Promoter	0.4039116
Arhgap15	Gene_body	60.308884
Arhgap15	Promoter	14.6268835
Arhgap17	Gene_body	89.854485
Arhgap17	Promoter	1.4119753
Arhgap18	Gene_body	57.70426
Arhgap18	Promoter	2.2435896
Arhgap19	Gene_body	79.14454
Arhgap19	Promoter	0.23255815
Arhgap20	Gene_body	48.304585
Arhgap20	Promoter	1.1062206
Arhgap21	Gene_body	79.58687
Arhgap21	Promoter	1.3559382
Arhgap22	Gene_body	4.2627773
Arhgap22	Promoter	14.12619
Arhgap23	Gene_body	2.2163317
Arhgap23	Promoter	1.3649637
Arhgap24	Gene_body	12.612697
Arhgap24	Promoter	2.8267543
Arhgap25	Gene_body	2.976316
Arhgap25	Promoter	0.6968641
Arhgap27	Gene_body	3.9861665
Arhgap27	Promoter	61.60831
Arhgap28	Gene_body	90.03913
Arhgap28	Promoter	1.0707502
Arhgap29	Gene_body	43.121937
Arhgap29	Promoter	1.4053674
Arhgap30	Gene_body	4.855852
Arhgap30	Promoter	4.4688034
Arhgap31	Gene_body	2.2579515
Arhgap31	Promoter	4.2473125
Arhgap32	Gene_body	49.892723
Arhgap32	Promoter	67.12185
Arhgap33	Gene_body	54.686337
Arhgap33	Promoter	6.2136245
Arhgap36	Gene_body	4.4933867
Arhgap36	Promoter	32.5325
Arhgap39	Gene_body	82.35497
Arhgap39	Promoter	0.69853675
Arhgap4	Gene_body	74.31073
Arhgap4	Promoter	3.8601134
Arhgap40	Gene_body	2.6824489
Arhgap40	Promoter	8.058261
Arhgap42	Gene_body	85.06961
Arhgap42	Promoter	1.055208
Arhgap44	Gene_body	91.38654
Arhgap44	Promoter	0.90645736
Arhgap5	Gene_body	96.68914
Arhgap5	Promoter	90
Arhgap6	Gene_body	24.718094
Arhgap6	Promoter	0.515873
Arhgap8	Gene_body	41.286926
Arhgap8	Promoter	1.5543994
Arhgap9	Gene_body	24.029427
Arhgap9	Promoter	1.5366946
Arhgdia	Gene_body	33.194763
Arhgdia	Promoter	0.63062155
Arhgdib	Gene_body	16.515345
Arhgdib	Promoter	4.3605375
Arhgdig	Gene_body	16.258142
Arhgdig	Promoter	2.8134253
Arhgef1	Gene_body	73.03979
Arhgef1	Promoter	1.9198313
Arhgef10	Gene_body	40.20952
Arhgef10	Promoter	2.7249572
Arhgef10l	Gene_body	80.76201
Arhgef10l	Promoter	4.363426
Arhgef11	Gene_body	82.801895
Arhgef11	Promoter	1.8320107
Arhgef12	Gene_body	88.66777
Arhgef12	Promoter	1.1049612
Arhgef15	Gene_body	9.392951
Arhgef15	Promoter	0.4901961
Arhgef16	Gene_body	70.1075
Arhgef16	Promoter	14.865923
Arhgef17	Gene_body	7.869811
Arhgef17	Promoter	2.0793266
Arhgef18	Gene_body	90.3093
Arhgef18	Promoter	21.547117
Arhgef19	Gene_body	1.2502972
Arhgef19	Promoter	0.27829316
Arhgef2	Gene_body	16.753363
Arhgef2	Promoter	3.3561406
Arhgef25	Gene_body	1.7962687
Arhgef25	Promoter	1.1461705
Arhgef26	Gene_body	76.7007
Arhgef26	Promoter	7.510288
Arhgef3	Gene_body	46.474545
Arhgef3	Promoter	1.6904762
Arhgef33	Gene_body	22.471312
Arhgef33	Promoter	80.44513
Arhgef37	Gene_body	21.175112
Arhgef37	Promoter	0.39759597
Arhgef4	Gene_body	37.18365
Arhgef4	Promoter	0.9127665
Arhgef40	Gene_body	1.7707925
Arhgef40	Promoter	0.6867741
Arhgef5	Gene_body	55.64303
Arhgef5	Promoter	0.42087543
Arhgef6	Gene_body	9.003169
Arhgef6	Promoter	2.4516068
Arhgef7	Gene_body	69.27258
Arhgef7	Promoter	0.813821
Arhgef9	Gene_body	7.9595485
Arhgef9	Promoter	2.3333333
Arid1a	Gene_body	65.22256
Arid1a	Promoter	0.78042334
Arid1b	Gene_body	85.2981
Arid1b	Promoter	5.9047027
Arid2	Gene_body	84.8946
Arid2	Promoter	0.7696753
Arid3a	Gene_body	81.666306
Arid3a	Promoter	0.7106526
Arid3b	Gene_body	68.46343
Arid3b	Promoter	18.33502
Arid3c	Gene_body	54.347942
Arid3c	Promoter	8.403615
Arid4a	Gene_body	76.45028
Arid4a	Promoter	5.4492326
Arid4b	Gene_body	79.125
Arid4b	Promoter	12.159736
Arid5a	Gene_body	72.424576
Arid5a	Promoter	2.1421359
Arid5b	Gene_body	74.68204
Arid5b	Promoter	1.3703704
Arih1	Gene_body	71.342
Arih1	Promoter	0.59002244
Arih2	Gene_body	88.28949
Arih2	Promoter	34.96009
Arl1	Gene_body	45.83782
Arl1	Promoter	2.144858
Arl10	Gene_body	42.5289
Arl10	Promoter	0.17421603
Arl11	Gene_body	2.7435064
Arl11	Promoter	0.8552632
Arl13a	Gene_body	16.504492
Arl13a	Promoter	11.100165
Arl13b	Gene_body	66.23758
Arl13b	Promoter	1.0971974
Arl15	Gene_body	89.85446
Arl15	Promoter	0.6967879
Arl16	Gene_body	31.795765
Arl16	Promoter	14.470461
Arl2	Gene_body	43.498554
Arl2	Promoter	0.65519327
Arl2bp	Gene_body	54.278145
Arl2bp	Promoter	32.58009
Arl3	Gene_body	79.41603
Arl3	Promoter	4.454049
Arl4a	Gene_body	9.637541
Arl4a	Promoter	2.7927797
Arl4c	Gene_body	3.4292464
Arl4c	Promoter	0.58645695
Arl4d	Gene_body	1.1168035
Arl4d	Promoter	0.7556593
Arl5a	Gene_body	64.03303
Arl5a	Promoter	2.298758
Arl5b	Gene_body	61.319534
Arl5b	Promoter	3.3018868
Arl5c	Gene_body	3.0065207
Arl5c	Promoter	1.3697789
Arl6	Gene_body	60.205124
Arl6	Promoter	1.1685824
Arl6ip1	Gene_body	50.887833
Arl6ip1	Promoter	1.0812287
Arl6ip4	Gene_body	26.152838
Arl6ip4	Promoter	41.150436
Arl6ip5	Gene_body	20.599173
Arl6ip5	Promoter	0.12820514
Arl6ip6	Gene_body	59.02101
Arl6ip6	Promoter	4.89801
Arl8a	Gene_body	19.475542
Arl8a	Promoter	1.1896054
Arl8b	Gene_body	76.08955
Arl8b	Promoter	0.6784322
Arl9	Gene_body	4.7140064
Arl9	Promoter	7.3783107
Armc1	Gene_body	71.02346
Armc1	Promoter	0.8404559
Armc10	Gene_body	67.845474
Armc10	Promoter	0.4166667
Armc2	Gene_body	46.0677
Armc2	Promoter	4.281738
Armc3	Gene_body	7.2769094
Armc3	Promoter	1.1237373
Armc4	Gene_body	88.506775
Armc4	Promoter	1.1469359
Armc5	Gene_body	50.977127
Armc5	Promoter	3.576613
Armc6	Gene_body	68.04486
Armc6	Promoter	0.8536099
Armc7	Gene_body	67.81951
Armc7	Promoter	0.55042017
Armc8	Gene_body	86.72735
Armc8	Promoter	4.3689876
Armc9	Gene_body	92.16599
Armc9	Promoter	5.0161777
Armcx1	Gene_body	2.28917
Armcx1	Promoter	0.86538464
Armcx2	Gene_body	1.3602616
Armcx2	Promoter	2.795031
Armcx3	Gene_body	1.7595819
Armcx3	Promoter	3.1992652
Armcx4	Gene_body	4.213668
Armcx4	Promoter	0.88095236
Armcx5	Gene_body	69.54129
Armcx5	Promoter	1.3349805
Armcx6	Gene_body	4.946013
Armcx6	Promoter	4.612976
Arnt	Gene_body	78.58555
Arnt	Promoter	3.4747024
Arnt2	Gene_body	4.8413725
Arnt2	Promoter	2.4958472
Arntl	Gene_body	76.30218
Arntl	Promoter	0.07032349
Arntl2	Gene_body	56.8076
Arntl2	Promoter	1.3255119
Arpc1a	Gene_body	75.59735
Arpc1a	Promoter	1.004062
Arpc1b	Gene_body	67.97846
Arpc1b	Promoter	12.569492
Arpc2	Gene_body	68.01603
Arpc2	Promoter	1.7642388
Arpc3	Gene_body	65.60751
Arpc3	Promoter	0.80756015
Arpc4	Gene_body	77.598335
Arpc4	Promoter	12.370085
Arpc5	Gene_body	43.04536
Arpc5	Promoter	0.52857363
Arpc5l	Gene_body	20.80721
Arpc5l	Promoter	0.8883939
Arpm1	Gene_body	2.6287189
Arpm1	Promoter	0.37126717
Arpp19	Gene_body	52.7683
Arpp19	Promoter	0.8523871
Arpp21	Gene_body	4.405327
Arpp21	Promoter	2.8174605
Arr3	Gene_body	97.02569
Arr3	Promoter	95.05495
Arrb1	Gene_body	3.3006155
Arrb1	Promoter	0.79044116
Arrb2	Gene_body	72.77849
Arrb2	Promoter	1.6076887
Arrdc1	Gene_body	38.28575
Arrdc1	Promoter	11.58139
Arrdc2	Gene_body	45.704506
Arrdc2	Promoter	0.81262946
Arrdc3	Gene_body	31.516819
Arrdc3	Promoter	1.6136364
Arrdc4	Gene_body	3.6754327
Arrdc4	Promoter	0.9126984
Arrdc5	Gene_body	68.784706
Arrdc5	Promoter	0.9117827
Arsa	Gene_body	1.7580509
Arsa	Promoter	0.9081196
Arsb	Gene_body	66.21947
Arsb	Promoter	0.35765824
Arsg	Gene_body	35.31006
Arsg	Promoter	0.4092262
Arsi	Gene_body	1.2641915
Arsi	Promoter	1.2937595
Arsj	Gene_body	6.0919566
Arsj	Promoter	1.7235441
Arsk	Gene_body	76.425026
Arsk	Promoter	0.24975027
Art1	Gene_body	4.1618013
Art1	Promoter	6.9644833
Art2a-ps	Gene_body	7.4196267
Art2a-ps	Promoter	2.2291842
Art2b	Gene_body	2.6041667
Art2b	Promoter	1.388889
Art3	Gene_body	10.832345
Art3	Promoter	0.69502336
Art4	Gene_body	30.729084
Art4	Promoter	89.9026
Art5	Gene_body	42.046944
Art5	Promoter	4.2723174
Artn	Gene_body	1.7590089
Artn	Promoter	4.264476
Arv1	Gene_body	73.45918
Arv1	Promoter	5.9284043
Arvcf	Gene_body	85.70978
Arvcf	Promoter	0.8963586
Arx	Gene_body	2.9699411
Arx	Promoter	0.5210839
Arxes1	Gene_body	0.22015825
Arxes1	Promoter	1.0162601
Arxes2	Gene_body	9.10053
Arxes2	Promoter	11.196387
As3mt	Gene_body	35.533848
As3mt	Promoter	2.1780305
Asah1	Gene_body	77.487335
Asah1	Promoter	6.9272294
Asah2	Gene_body	86.86817
Asah2	Promoter	33.796295
Asap1	Gene_body	60.302517
Asap1	Promoter	1.8464053
Asap2	Gene_body	63.1804
Asap2	Promoter	0.9836066
Asap3	Gene_body	50.292233
Asap3	Promoter	3.4026804
Asb1	Gene_body	67.21774
Asb1	Promoter	2.0762148
Asb10	Gene_body	5.0716686
Asb10	Promoter	12.394455
Asb11	Gene_body	15.435272
Asb11	Promoter	94.78837
Asb12	Gene_body	92.98112
Asb12	Promoter	90.39215
Asb13	Gene_body	27.620659
Asb13	Promoter	1.6622126
Asb14	Gene_body	29.970531
Asb14	Promoter	82.78062
Asb15	Gene_body	20.446417
Asb15	Promoter	11.249891
Asb16	Gene_body	3.8382847
Asb16	Promoter	1.5025252
Asb17	Gene_body	61.042664
Asb17	Promoter	12.096226
Asb18	Gene_body	14.966959
Asb18	Promoter	1.2760944
Asb2	Gene_body	3.1348698
Asb2	Promoter	3.120492
Asb3	Gene_body	77.76171
Asb3	Promoter	20.796469
Asb4	Gene_body	39.43173
Asb4	Promoter	3.1554384
Asb5	Gene_body	3.6077416
Asb5	Promoter	0.37593988
Asb6	Gene_body	43.797153
Asb6	Promoter	96.0893
Asb7	Gene_body	91.73474
Asb7	Promoter	3.8763425
Asb8	Gene_body	36.97598
Asb8	Promoter	8.91362
Asb9	Gene_body	12.291469
Asb9	Promoter	1.7711811
Ascc1	Gene_body	82.82077
Ascc1	Promoter	0.4829738
Ascc2	Gene_body	85.00379
Ascc2	Promoter	1.2533498
Ascc3	Gene_body	86.44488
Ascc3	Promoter	3.765999
Ascl1	Gene_body	0.7665855
Ascl1	Promoter	0.7387164
Ascl2	Gene_body	0.762038
Ascl2	Promoter	1.5980394
Ascl3	Gene_body	2.30197
Ascl3	Promoter	5.067906
Ascl4	Gene_body	44.247467
Ascl4	Promoter	0.8928572
Asf1a	Gene_body	31.602377
Asf1a	Promoter	10.952122
Asf1b	Gene_body	53.518814
Asf1b	Promoter	1.2639822
Asgr1	Gene_body	1.6136533
Asgr1	Promoter	2.4811463
Asgr2	Gene_body	59.061317
Asgr2	Promoter	22.064936
Ash1l	Gene_body	95.611244
Ash1l	Promoter	100
Ash2l	Gene_body	55.777733
Ash2l	Promoter	1.5743978
Asl	Gene_body	16.610483
Asl	Promoter	2.0238097
Asna1	Gene_body	78.43747
Asna1	Promoter	0.8068216
Asns	Gene_body	8.610312
Asns	Promoter	0.15873016
Asnsd1	Gene_body	47.21845
Asnsd1	Promoter	0
Aspa	Gene_body	5.5126996
Aspa	Promoter	2.623752
Aspdh	Gene_body	57.639156
Aspdh	Promoter	61.39907
Aspg	Gene_body	76.16058
Aspg	Promoter	84.88953
Asph	Gene_body	86.23837
Asph	Promoter	0
Asphd1	Gene_body	95.58431
Asphd1	Promoter	94.695366
Asphd2	Gene_body	28.803646
Asphd2	Promoter	9.201442
Aspm	Gene_body	78.31736
Aspm	Promoter	14.875925
Aspn	Gene_body	95.189384
Aspn	Promoter	91.884056
Asprv1	Gene_body	3.460178
Asprv1	Promoter	1.1372316
Aspscr1	Gene_body	82.6856
Aspscr1	Promoter	0.23145173
Asrgl1	Gene_body	67.55343
Asrgl1	Promoter	27.85972
Ass1	Gene_body	79.54656
Ass1	Promoter	1.0419613
Aste1	Gene_body	69.07483
Aste1	Promoter	2.7764769
Astl	Gene_body	71.81323
Astl	Promoter	9.683695
Astn1	Gene_body	34.46797
Astn1	Promoter	4.2107587
Astn2	Gene_body	16.233002
Astn2	Promoter	0.8333333
Astx6	Gene_body	50.136288
Astx6	Promoter	-1
Asxl1	Gene_body	70.56297
Asxl1	Promoter	0.57086617
Asxl2	Gene_body	78.15575
Asxl2	Promoter	13.325343
Asxl3	Gene_body	52.31052
Asxl3	Promoter	0.98050547
Asz1	Gene_body	87.42043
Asz1	Promoter	2.015377
Atad1	Gene_body	79.36832
Atad1	Promoter	0.625936
Atad2	Gene_body	80.67467
Atad2	Promoter	0.7021295
Atad2b	Gene_body	81.786156
Atad2b	Promoter	1.1724906
Atad3a	Gene_body	79.16068
Atad3a	Promoter	4.4616036
Atad5	Gene_body	83.39992
Atad5	Promoter	0.32421482
Atat1	Gene_body	79.93415
Atat1	Promoter	39.64564
Atcay	Gene_body	8.123552
Atcay	Promoter	1.6689398
Ate1	Gene_body	78.75909
Ate1	Promoter	26.163393
Atf1	Gene_body	72.41183
Atf1	Promoter	5.0773883
Atf2	Gene_body	78.41358
Atf2	Promoter	2.9386342
Atf3	Gene_body	15.935604
Atf3	Promoter	0.4862584
Atf4	Gene_body	3.616174
Atf4	Promoter	0.8292553
Atf5	Gene_body	1.5348034
Atf5	Promoter	5.2748704
Atf6	Gene_body	84.965485
Atf6	Promoter	1.6799664
Atf6b	Gene_body	73.28235
Atf6b	Promoter	1.6406829
Atf7ip	Gene_body	86.3709
Atf7ip	Promoter	3.3412697
Atf7ip2	Gene_body	68.30163
Atf7ip2	Promoter	1.5458938
Atg10	Gene_body	37.54645
Atg10	Promoter	0.23704173
Atg12	Gene_body	45.51502
Atg12	Promoter	1.8201656
Atg13	Gene_body	85.76385
Atg13	Promoter	3.540531
Atg14	Gene_body	85.49578
Atg14	Promoter	0.5414313
Atg16l1	Gene_body	73.49874
Atg16l1	Promoter	1.7816299
Atg16l2	Gene_body	31.809963
Atg16l2	Promoter	1.0784954
Atg2a	Gene_body	86.61743
Atg2a	Promoter	1.0787487
Atg2b	Gene_body	78.75743
Atg2b	Promoter	2.673084
Atg3	Gene_body	69.21412
Atg3	Promoter	12.576622
Atg4a	Gene_body	87.74543
Atg4a	Promoter	9.504293
Atg4b	Gene_body	47.520256
Atg4b	Promoter	95.88966
Atg4c	Gene_body	78.39173
Atg4c	Promoter	2.493963
Atg4d	Gene_body	72.642296
Atg4d	Promoter	7.6069913
Atg5	Gene_body	88.52524
Atg5	Promoter	6.9696975
Atg7	Gene_body	87.81196
Atg7	Promoter	1.5686276
Atg9a	Gene_body	75.97064
Atg9a	Promoter	0.64901084
Atg9b	Gene_body	37.39638
Atg9b	Promoter	12.700172
Athl1	Gene_body	2.191939
Athl1	Promoter	1.7857143
Atic	Gene_body	87.33536
Atic	Promoter	1.5232381
Atl1	Gene_body	83.05116
Atl1	Promoter	0.14258555
Atl2	Gene_body	51.403603
Atl2	Promoter	8.434783
Atl3	Gene_body	69.08537
Atl3	Promoter	12.029443
Atm	Gene_body	86.751045
Atm	Promoter	8.304889
Atmin	Gene_body	71.74944
Atmin	Promoter	2.2401798
Atn1	Gene_body	10.579748
Atn1	Promoter	1.6364306
Atoh1	Gene_body	0.6024147
Atoh1	Promoter	1.6126026
Atoh7	Gene_body	0.74975425
Atoh7	Promoter	0.8411333
Atoh8	Gene_body	1.8535342
Atoh8	Promoter	1.7444351
Atox1	Gene_body	76.417946
Atox1	Promoter	2.632182
Atp10a	Gene_body	36.276268
Atp10a	Promoter	1.2457913
Atp10b	Gene_body	87.45285
Atp10b	Promoter	2.4801588
Atp10d	Gene_body	16.851606
Atp10d	Promoter	0.68111235
Atp11a	Gene_body	87.65996
Atp11a	Promoter	1.00801
Atp11b	Gene_body	84.32595
Atp11b	Promoter	1.0066526
Atp11c	Gene_body	60.36052
Atp11c	Promoter	91.74208
Atp12a	Gene_body	3.1122837
Atp12a	Promoter	1.1792755
Atp13a1	Gene_body	70.37956
Atp13a1	Promoter	22.234797
Atp13a2	Gene_body	85.257675
Atp13a2	Promoter	0.57328606
Atp13a3	Gene_body	73.07356
Atp13a3	Promoter	1.2461349
Atp13a4	Gene_body	29.981968
Atp13a4	Promoter	2.7805014
Atp13a5	Gene_body	8.8861065
Atp13a5	Promoter	4.779942
Atp1a1	Gene_body	80.12574
Atp1a1	Promoter	0.6841035
Atp1a2	Gene_body	13.87029
Atp1a2	Promoter	3.730249
Atp1a3	Gene_body	17.551277
Atp1a3	Promoter	1.3201059
Atp1a4	Gene_body	9.810732
Atp1a4	Promoter	9.053129
Atp1b1	Gene_body	60.95953
Atp1b1	Promoter	0.8280664
Atp1b2	Gene_body	1.7847718
Atp1b2	Promoter	1.8820783
Atp1b3	Gene_body	55.754066
Atp1b3	Promoter	0.59933573
Atp1b4	Gene_body	6.3724246
Atp1b4	Promoter	16.11516
Atp2a1	Gene_body	55.96778
Atp2a1	Promoter	71.355804
Atp2a2	Gene_body	75.54645
Atp2a2	Promoter	0.95152456
Atp2a3	Gene_body	2.56064
Atp2a3	Promoter	2.1652994
Atp2b1	Gene_body	77.853905
Atp2b1	Promoter	0.9699324
Atp2b2	Gene_body	30.583096
Atp2b2	Promoter	3.2143612
Atp2b3	Gene_body	61.25936
Atp2b3	Promoter	17.66414
Atp2b4	Gene_body	84.9839
Atp2b4	Promoter	0.75588477
Atp2c1	Gene_body	92.76924
Atp2c1	Promoter	3.3617272
Atp2c2	Gene_body	89.58512
Atp2c2	Promoter	1.6374215
Atp4a	Gene_body	20.877052
Atp4a	Promoter	0.7792208
Atp4b	Gene_body	69.09867
Atp4b	Promoter	97.69231
Atp5a1	Gene_body	65.254585
Atp5a1	Promoter	21.485985
Atp5b	Gene_body	55.36812
Atp5b	Promoter	5.8049116
Atp5c1	Gene_body	70.153305
Atp5c1	Promoter	9.440423
Atp5d	Gene_body	22.007921
Atp5d	Promoter	92.87551
Atp5e	Gene_body	1.4040867
Atp5e	Promoter	19.453756
Atp5f1	Gene_body	46.224056
Atp5f1	Promoter	69.325386
Atp5g1	Gene_body	53.243004
Atp5g1	Promoter	0.85071963
Atp5g2	Gene_body	38.959682
Atp5g2	Promoter	0.9935806
Atp5g3	Gene_body	38.21605
Atp5g3	Promoter	1.3764881
Atp5h	Gene_body	43.51689
Atp5h	Promoter	0.7967058
Atp5j	Gene_body	25.33272
Atp5j	Promoter	21.840824
Atp5j2	Gene_body	62.246944
Atp5j2	Promoter	6.8738627
Atp5k	Gene_body	14.134242
Atp5k	Promoter	1.0484376
Atp5l	Gene_body	42.12965
Atp5l	Promoter	0.34956303
Atp5l-ps1	Gene_body	46.76304
Atp5l-ps1	Promoter	45.848827
Atp5o	Gene_body	67.06289
Atp5o	Promoter	1.0308124
Atp5s	Gene_body	55.025227
Atp5s	Promoter	2.064302
Atp5sl	Gene_body	74.39686
Atp5sl	Promoter	2.0027208
Atp6ap1	Gene_body	62.04579
Atp6ap1	Promoter	9.216889
Atp6ap1l	Gene_body	76.17589
Atp6ap1l	Promoter	92.13672
Atp6ap2	Gene_body	83.7781
Atp6ap2	Promoter	1.0978924
Atp6v0a1	Gene_body	74.75523
Atp6v0a1	Promoter	0.990991
Atp6v0a2	Gene_body	87.4392
Atp6v0a2	Promoter	6.0074363
Atp6v0a4	Gene_body	69.84211
Atp6v0a4	Promoter	79.97423
Atp6v0b	Gene_body	38.769867
Atp6v0b	Promoter	13.717565
Atp6v0c	Gene_body	20.26433
Atp6v0c	Promoter	6.398293
Atp6v0d1	Gene_body	79.47233
Atp6v0d1	Promoter	3.3863263
Atp6v0d2	Gene_body	10.629506
Atp6v0d2	Promoter	2.441919
Atp6v0e	Gene_body	76.49487
Atp6v0e	Promoter	0.77966905
Atp6v0e2	Gene_body	39.960373
Atp6v0e2	Promoter	0.48054305
Atp6v1a	Gene_body	84.06006
Atp6v1a	Promoter	0.82534206
Atp6v1b1	Gene_body	3.7612603
Atp6v1b1	Promoter	13.770453
Atp6v1b2	Gene_body	70.32265
Atp6v1b2	Promoter	0.29380342
Atp6v1c1	Gene_body	80.97324
Atp6v1c1	Promoter	0.9946689
Atp6v1c2	Gene_body	54.732033
Atp6v1c2	Promoter	9.76564
Atp6v1d	Gene_body	67.36271
Atp6v1d	Promoter	5.551795
Atp6v1e1	Gene_body	83.19767
